token,pool_id,fee,tick_spacing,hooked,ts_sig,fire_cohort,init_block,deployment_rank,n_competing,seed_status,seed_salt,n_swaps,n_mods,n_known_infra_swaps,known_infra_flow,outcome_t3,n_router_swaps_t3,router_like_flow_t3,outcome_t5,n_router_swaps_t5,router_like_flow_t5,outcome_t10,n_router_swaps_t10,router_like_flow_t10,n_known,known_flow,n_unknown_prev_t3,unknown_prev_flow_t3,n_router_like_t3,n_unknown_prev_t5,unknown_prev_flow_t5,n_router_like_t5,n_unknown_prev_t10,unknown_prev_flow_t10,n_router_like_t10,n_other,own_harvest_after_known,own_scale_after_known,foreign_poke_after_known
0xba6959bc76b9df14c7ded0ea5226f4099d657ba3,0xa67b4f9d463f3a6d8a8266c5ec812ac154682631eeddcc37e84f39545183ac08,920000,9303,False,False,False,29804781,11,11,SEEDED,530065,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xaeabd4663ec2daa4c6d832ed1a80a254463645cc,0x5edfa29ac94ebf5979ff83114f1779483e0fc7b1fb4a8b0be7ac7cce8bf7ec09,920010,200,False,False,False,28722099,1,5,SEEDED,484919,7,2,0,False,ROUTER_LIKE_REPEAT,7,True,ROUTER_LIKE_REPEAT,7,True,ROUTER_LIKE_REPEAT,7,True,0,False,7,True,7,7,True,7,7,True,7,0,0,0,0
0xaeabd4663ec2daa4c6d832ed1a80a254463645cc,0x43708f4c2d1cb68719e23f4a13eb38bd951547839b0f8121428f43f97d7d8eff,920046,200,False,False,False,28722163,2,5,SEEDED,484925,7,2,0,False,FLOW_AND_HARVESTED,7,True,FLOW_AND_HARVESTED,7,True,FLOW_AND_HARVESTED,7,True,0,False,7,True,7,7,True,7,7,True,7,0,0,0,0
0xaeabd4663ec2daa4c6d832ed1a80a254463645cc,0x133b2f318b04218f49feddd5d46aa22c11e29702c3695292b44f08d3d051f158,920000,9303,False,False,False,28722170,3,5,SEEDED,484929,9,1,0,False,ROUTER_LIKE_REPEAT,9,True,ROUTER_LIKE_REPEAT,9,True,ROUTER_LIKE_REPEAT,9,True,0,False,9,True,9,9,True,9,9,True,9,0,0,0,0
0xaeabd4663ec2daa4c6d832ed1a80a254463645cc,0xd3fdc18ec3a74a2dc2836bb359d2cb5c681ee385473b1016c5666e7b0b3a285a,800000,8000,False,True,False,28732740,4,5,SEEDED,485821,4,15,2,True,FLOW_AND_HARVESTED,4,True,FLOW_AND_HARVESTED,4,True,FLOW_AND_HARVESTED,4,True,2,True,2,True,4,2,True,4,2,True,4,0,1,1,3
0xaeabd4663ec2daa4c6d832ed1a80a254463645cc,0x1d59916d8395962626d80b142d27793802941743578f254680b498c45e893a8f,990000,9900,False,True,False,28764833,5,5,SEEDED,488086,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x66559f4f00338e7c09353a150a4d70fd11d99352,0xc33c28d2362bfc9a6f6e71a10ff27f1c0f5daa4558715f94f8dcefa0cc0b0a0d,920010,200,False,False,False,28741245,1,5,SEEDED,486308,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x66559f4f00338e7c09353a150a4d70fd11d99352,0x512ab389fc75c417893985cd29aad9d1babeee552a9cf4700a440c5ea08a151f,920000,9303,False,False,False,28741305,2,5,SEEDED,486313,1,1,0,False,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0x66559f4f00338e7c09353a150a4d70fd11d99352,0x7b9dc227c6fb43f3eddb8ec7df0ad9fe2cdb3b0b764a86b8284ae3f775e2a0fc,920046,200,False,False,False,28741309,3,5,SEEDED,486310,1,2,0,False,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0x66559f4f00338e7c09353a150a4d70fd11d99352,0xed6acd5dd58e314d9c0a5cc7f2ffda398ea0d9736fda794ecc737dd6efdcbb16,970210,200,False,False,False,31350508,4,5,SEEDED,564159,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x66559f4f00338e7c09353a150a4d70fd11d99352,0xe23dbf6d715d2158b093341df003b26d0e7b18c2db77593f006661825f538e5f,900230,200,False,False,False,31350592,5,5,SEEDED,564160,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x8229c0d68fa96376797bb77b9b6b4e5606afa945c312ca779d3856bcade099da,920010,200,False,False,False,28822551,1,17,SEEDED,491909,6,4,2,True,ROUTER_LIKE_REPEAT,6,True,ROUTER_LIKE_REPEAT,6,True,ROUTER_LIKE_REPEAT,6,True,2,True,4,True,6,4,True,6,4,True,6,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0xb443d21ab4bdcb4aa04ee09b1bd63fa23313a58d4a1edad0089718df5ba98ec0,920046,200,False,False,False,28822609,2,17,SEEDED,491913,6,2,1,True,FLOW_AND_HARVESTED,6,True,FLOW_AND_HARVESTED,6,True,FLOW_AND_HARVESTED,6,True,1,True,5,True,6,5,True,6,5,True,6,0,1,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x92610798e3c9103b844ebff773f7cf157140f97f9fa21c4d47b42048c0a16dfd,920000,9303,False,False,False,28822737,3,17,SEEDED,491927,5,1,1,True,ROUTER_LIKE_REPEAT,5,True,ROUTER_LIKE_REPEAT,5,True,ROUTER_LIKE_REPEAT,5,True,1,True,4,True,5,4,True,5,4,True,5,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x9fc8e14a0413aed19f0bec68eb70b9e7ea3d46056cd26ae942da2f994f8327b6,500000,5000,False,True,True,28823802,4,17,SEEDED,492030,120,145,16,True,FLOW_AND_HARVESTED,113,True,FLOW_AND_HARVESTED,112,True,FLOW_AND_HARVESTED,105,True,16,True,97,True,113,96,True,112,89,True,105,8,3,0,53
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x28652f697c944448661b313259be553cb3857ba29950d010af30476bd5c8acda,900000,18000,False,False,False,28834494,5,17,SEEDED,493062,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x1c91f12314ea57c52dfa8be5f8bee2b46a895ff3017c3a7195743c7cefdd26d6,250000,2500,False,True,False,28840414,6,17,SEEDED,493418,9,2,3,True,ROUTER_LIKE_REPEAT,9,True,ROUTER_LIKE_REPEAT,9,True,ROUTER_LIKE_REPEAT,9,True,3,True,6,True,9,6,True,9,6,True,9,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x87f6c91a9b0204989983c852d4fd9f1c63e17e8faaf81eead15a951fce28869e,999999,10000,False,False,False,28840496,7,17,SEEDED,493428,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x7434c17ddfb19df94edee7d7c015fb6f95b40cb045b10e154cd8147af6504ccd,800000,8000,False,True,False,28843296,8,17,SEEDED,493640,3,9,1,True,POOL_POKED_AFTER_FLOW,3,True,POOL_POKED_AFTER_FLOW,3,True,POOL_POKED_AFTER_FLOW,3,True,1,True,2,True,3,2,True,3,2,True,3,0,0,0,3
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x41a30fa1fbf8717b57f4a3126d0618eac3dc7d807d47291936b45c330b03dfa8,500500,5005,False,True,False,28843441,9,17,SEEDED,493657,18,41,2,True,FLOW_AND_HARVESTED,18,True,FLOW_AND_HARVESTED,18,True,FLOW_AND_HARVESTED,18,True,2,True,16,True,18,16,True,18,16,True,18,0,0,0,16
0xdc29db7d4396ed738710a5373a30afc197e7268a,0xd490949f14edf8287d59ca26cc52b138e543ccb228d4691c423306b00ee61fb6,440000,4400,False,True,True,28847283,10,17,SEEDED,494013,3,1,2,True,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,2,True,1,True,3,1,True,3,1,True,3,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0xeaca1e1c43a903c1a489adb982646a03d809efff596e3f43266884987973c159,870000,8700,False,True,False,28849598,11,17,SEEDED,494161,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x3843f5c48a45e497529bcadea743517e8ca88a72683c6210eb2853fb71f9bdee,900000,9000,False,True,False,28850652,12,17,SEEDED,494216,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x5830c14cc0a6b70dfd1ad39a57cec1183da9ef9324f134a0a0514072468d4f0d,505000,5050,False,True,False,28859846,13,17,SEEDED,494818,3,1,0,False,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,0,False,3,True,3,3,True,3,3,True,3,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x2f07ccaf28d2f9232829009aa6edea1ca3b955d75ed2c7954601780a70ab9ebd,919870,200,False,False,False,28869340,14,17,SEEDED,495513,1,2,0,False,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0xaa525aafe63ac41482b59199b5695b09671ac51bd63d3b304b83b2cdaf9f8036,450000,4500,False,True,False,28869756,15,17,SEEDED,495545,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x017d18280a53e6151c449d565f6057b4598083549b6a64eb798c92ec39897354,919860,9303,False,False,False,29005701,16,17,SEEDED,502493,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xdc29db7d4396ed738710a5373a30afc197e7268a,0x3afd66763c34375a3e4e9d7355dd22877ed19c878783b9d0381605804edf0adf,970890,200,False,False,False,30646070,17,17,SEEDED,549403,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x1dc6d553522b2cb5860de5cf590d6b64786f1e3a,0xa142852fbb0e8bbb0ce29db6cfad53035a4b046faad488ee922fa935191fdcc1,918990,200,False,False,False,28840725,1,3,SEEDED,493464,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x1dc6d553522b2cb5860de5cf590d6b64786f1e3a,0xfe543f619e668fd68b8624ac27ddbbe8c41af8c881c9ad71370b88c1d6ea1ccf,920000,9303,False,False,False,28840806,2,3,SEEDED,493478,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x1dc6d553522b2cb5860de5cf590d6b64786f1e3a,0x41da0a2886e7e28921830d277b8b0d18e1604f0ea8c823338bdda00a59ab177a,920046,200,False,False,False,28840915,3,3,SEEDED,493490,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x4e305bca45e6e3bc8d508b1308c1bc2730e83bd6,0xf89b57835be827ee7284b42d96caa121ff5a38b1928ca83de45a6d9707315c1b,919870,200,False,False,False,28893654,1,2,SEEDED,496927,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x4e305bca45e6e3bc8d508b1308c1bc2730e83bd6,0x2495c6af4bb7c533e7cf81e2aa95992a523c4c29b11001712145d8523c016e7a,919860,9303,False,False,False,28893739,2,2,SEEDED,496943,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0x06c45d64b3c96ef00eaf42648476123df29d0c1eab68f62d0224a79da8ff1bcc,870000,8700,False,True,True,28909594,1,13,SEEDED,497803,19,105,7,True,FLOW_AND_HARVESTED,19,True,FLOW_AND_HARVESTED,19,True,FLOW_AND_HARVESTED,18,True,7,True,12,True,19,12,True,19,11,True,18,0,2,2,40
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0x7c5835666b9a1d4221b034cf050c38c6dfddb3630d365152dc70a44dd2406a65,500000,5000,False,True,True,28919282,2,13,SEEDED,498227,16,128,3,True,FLOW_AND_HARVESTED,16,True,FLOW_AND_HARVESTED,16,True,FLOW_AND_HARVESTED,16,True,3,True,13,True,16,13,True,16,13,True,16,0,1,0,44
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0x97db6644d3ff1c3023cdd8732ecf466ed486b7de4b72df7c12014f0b7abef72a,800000,8000,False,True,True,28924189,3,13,SEEDED,498561,0,4,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0x21606f318f9a0edf3a7e024ad43466d8f7f05f8abcc848898a9147ad43c1c504,800000,8000,False,True,False,28928829,4,13,SEEDED,498857,0,5,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0xc116a314b9cf904c052548da6b6660c641bc4bc2277c009d3f63440e9fecb48d,755670,7557,False,False,True,28932629,5,13,SEEDED,499033,0,6,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0x35eebf64e8d0e6be913f6709df607e2c187ea472180515af9b64019d1b98fe75,991010,9910,False,True,True,28933196,6,13,SEEDED,499055,1,2,0,False,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0xfcccf6c98ef8c3ea90d754e62cb412789c0c10d7d2bc3010dc182b8adb0e6a36,755640,7556,False,True,False,28936965,7,13,SEEDED,499233,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0xd610cce21a741a2dade6c0a7eb27b2448e7be60a0656d1581d4573e103bd00ec,855550,8556,False,False,False,28945396,8,13,SEEDED,499590,6,11,1,True,FLOW_AND_HARVESTED,5,True,FLOW_AND_HARVESTED,5,True,FLOW_AND_HARVESTED,5,True,1,True,4,True,5,4,True,5,4,True,5,1,1,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0xfb5ad740ab5b250ae2c568e114bf9254adae1013dd6dbf47c38eb254acdbeb2f,490000,4900,False,True,False,29638983,9,13,SEEDED,525283,2,5,1,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,1,True,1,True,2,1,True,2,1,True,2,0,0,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0xcc5594a0aa8e13ca319392bf612e5225f314cd64c26abf0f5b116d0cb949d0ce,820000,8200,False,True,False,29691684,10,13,SEEDED,526978,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0xe18ddc744c16672a405bba5adce1bee29ffc983570f39d4e89c77e2f1ed591fc,100000,1000,False,True,False,29767755,11,13,SEEDED,529080,88,3,8,True,FLOW_AND_HARVESTED,88,True,FLOW_AND_HARVESTED,88,True,FLOW_AND_HARVESTED,88,True,8,True,80,True,88,80,True,88,80,True,88,0,2,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0x76c67e0657210061e20fe2a7d3fc08f7bebe843eec7fcc2191c4620083b8da1f,300000,3000,False,True,False,29768301,12,13,SEEDED,529097,40,4,1,True,FLOW_AND_HARVESTED,40,True,FLOW_AND_HARVESTED,40,True,FLOW_AND_HARVESTED,40,True,1,True,39,True,40,39,True,40,39,True,40,0,1,0,0
0xfd453d9bab9f807165cd3464ac6c9700ad9ee5cc,0x22718ec41fa1acc64e9580b7ea559b62ed32ba7b9c4c35243aba8c8d75941df0,500000,5000,False,True,True,29769423,13,13,SEEDED,529124,15,4,0,False,FLOW_AND_HARVESTED,15,True,FLOW_AND_HARVESTED,15,True,FLOW_AND_HARVESTED,15,True,0,False,15,True,15,15,True,15,15,True,15,0,0,0,0
0xbdcca8d7038df3eed88055e0eb6b959ba2d070d4,0xfd0aebaf4a49752a86105cb103c17e4e6a791e466b158dddd1feef71ef48c698,945000,200,False,False,False,28944338,1,5,SEEDED,499554,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xbdcca8d7038df3eed88055e0eb6b959ba2d070d4,0xf84489c881b708d46781e3854044c836e59867db5f3600515ab9a7b95ba9321e,919870,200,False,False,False,28945141,2,5,SEEDED,499582,0,4,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xbdcca8d7038df3eed88055e0eb6b959ba2d070d4,0xd447955422ffc71bb95b4fd21733d385697fe8dc8b83d7a0d0570ade23303c39,919860,9303,False,False,False,28945247,3,5,SEEDED,499585,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xbdcca8d7038df3eed88055e0eb6b959ba2d070d4,0x1a547be8da3c8899f0fdf2a1df0565a6e00f4214cbe9d9487022354188ab30cc,900000,9000,False,True,True,28946255,4,5,SEEDED,499628,0,7,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xbdcca8d7038df3eed88055e0eb6b959ba2d070d4,0x050130d4fedcaeb6d13d61f4963e38a4fcb61c37005c9124c271a98ec7c85370,820000,8200,False,True,False,28946310,5,5,SEEDED,499631,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0x1842caa8f591c005943ae86c4613a7331478a5475075158f14b9e6d5810e47e3,500000,5000,False,True,False,28992966,1,11,SEEDED,501643,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0xd4c903081413007b748e7b1d2c7275dc51bc8464abdbf1100101df5ffc9c792c,970210,200,False,False,False,31128344,2,11,SEEDED,559174,3,2,0,False,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,0,False,3,True,3,3,True,3,3,True,3,0,0,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0x4808384541b3a50eabb762942fcea17b311530d111c5e2a190970b19e15a5b19,920046,200,False,False,False,31128368,3,11,SEEDED,559175,9,3,0,False,FLOW_AND_HARVESTED,9,True,FLOW_AND_HARVESTED,9,True,FLOW_AND_HARVESTED,9,True,0,False,9,True,9,9,True,9,9,True,9,0,0,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0xd53cee576f858c78f585ba7c5aaf2b622f15a4ab5b7dfaf5c0f590d3b12fc87f,900210,200,False,False,False,31128443,4,11,SEEDED,559177,4,1,0,False,ROUTER_LIKE_REPEAT,4,True,ROUTER_LIKE_REPEAT,4,True,ROUTER_LIKE_REPEAT,4,True,0,False,4,True,4,4,True,4,4,True,4,0,0,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0xb9bbd175fc6d5e78c0bff784178206917a82f9c844622aa8d5f4e49a3e1ad770,920000,9303,False,False,False,31128516,5,11,SEEDED,559179,11,1,1,True,ROUTER_LIKE_REPEAT,11,True,ROUTER_LIKE_REPEAT,11,True,ROUTER_LIKE_REPEAT,11,True,1,True,10,True,11,10,True,11,10,True,11,0,0,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0xa9123f1dd42ab8e9a5c5c9352b9579e20b36b76450e322bd732618e35c663cdb,750000,7500,False,True,False,31137937,6,11,SEEDED,559356,10,1,0,False,ROUTER_LIKE_REPEAT,10,True,ROUTER_LIKE_REPEAT,10,True,ROUTER_LIKE_REPEAT,10,True,0,False,10,True,10,10,True,10,10,True,10,0,0,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0xd7d80f05db9ecbea1c27635cc32648093ec7daa6c6a9d3cb6d34db163d55ffcd,301110,3011,False,True,False,31144512,7,11,SEEDED,559488,158,7,61,True,FLOW_AND_HARVESTED,151,True,FLOW_AND_HARVESTED,151,True,FLOW_AND_HARVESTED,150,True,61,True,90,True,151,90,True,151,89,True,150,7,1,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0xb70653bbd4dc795ef3e24760b9c68c340d13758836b229d166c93abbabbad4d6,900230,200,False,False,False,31218983,8,11,SEEDED,561159,1,1,0,False,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0x3927da7db8d485d9b4d7412b956e796e7b037356d56723fa75d87fc64be2b116,900000,9303,False,False,False,31400487,9,11,SEEDED,565128,2,1,0,False,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,0,False,2,True,2,2,True,2,2,True,2,0,0,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0x287eff5fc92ff2642d15269625253be4fcf4c1bb45c32916d8ce34e738851a0e,930450,200,False,False,False,32126497,10,11,SEEDED,579319,8,1,0,False,ROUTER_LIKE_REPEAT,8,True,ROUTER_LIKE_REPEAT,8,True,ROUTER_LIKE_REPEAT,8,True,0,False,8,True,8,8,True,8,8,True,8,0,0,0,0
0x8f81d682193b2fa4f4bc14d1fd58675b6780ed44,0x07807f99562f693272aff70d529ed015331cb45c1f5cd829c3dea7267a6ad09a,870640,9303,False,False,False,32126644,11,11,SEEDED,579325,9,1,0,False,ROUTER_LIKE_REPEAT,9,True,ROUTER_LIKE_REPEAT,9,True,ROUTER_LIKE_REPEAT,9,True,0,False,9,True,9,9,True,9,9,True,9,0,0,0,0
0xfcb2b328aacf922319e39033b0413679c663ea8e,0x42224cf40cfb520e54d5f57bf8392035c0c9a1302e37befff3f71a163d8404b9,919870,200,False,False,False,29054769,1,3,SEEDED,504931,2,2,0,False,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,0,False,2,True,2,2,True,2,2,True,2,0,0,0,0
0xfcb2b328aacf922319e39033b0413679c663ea8e,0xbce0901879298beeae7675de56fea9abe253d670e59671fe701410da0b8e5b66,919860,9303,False,False,False,29054855,2,3,SEEDED,504944,3,1,0,False,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,0,False,3,True,3,3,True,3,3,True,3,0,0,0,0
0xfcb2b328aacf922319e39033b0413679c663ea8e,0xb5af8db674a50c14c29a80b2ccf47f9f451d299f3099e684efccaac34ea76738,920046,200,False,False,False,29054898,3,3,SEEDED,504945,3,2,0,False,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,0,False,3,True,3,3,True,3,3,True,3,0,0,0,0
0x6b8143e237436d71069b8037223f90d7aa3f8cef,0xbb253b2039c6fa23c82bb7ef10154f2181011a58f54c5c803985a4fc888bd6a4,990001,9900,False,True,False,29106125,1,11,SEEDED,506380,2,1,0,False,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,ROUTER_LIKE_REPEAT,2,True,0,False,2,True,2,2,True,2,2,True,2,0,0,0,0
0x6b8143e237436d71069b8037223f90d7aa3f8cef,0xb114e0922b3367a7bda079abb8c69d3ead906f40f813968f6e6110eb248e93d3,870000,8700,False,True,True,29111248,2,11,SEEDED,506538,0,21,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x6b8143e237436d71069b8037223f90d7aa3f8cef,0x4db30687adc0dd75cc18796c14d5e2b7637ae679e73f92cbdd37b10b94b469cc,800000,8000,False,True,True,29112063,3,11,SEEDED,506563,0,3,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x6b8143e237436d71069b8037223f90d7aa3f8cef,0x179f3827fca17ece5bc6a0e9ed8e31b3603e371a5eb6b493316e2f19ac96d749,980040,200,False,False,False,29112939,4,11,SEEDED,506594,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x6b8143e237436d71069b8037223f90d7aa3f8cef,0x18bd4d177b8b22c41052ac9c39fd10b75d6a93a1310c27eb6e6a7160665dd2ac,920046,200,False,False,False,29113002,5,11,SEEDED,506600,3,3,0,False,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,0,False,3,True,3,3,True,3,3,True,3,0,0,0,0
