token,n_extreme_pools,first_extreme_block,last_extreme_block,span_blocks,min_fee,max_fee,distinct_fees,fire_cohort_pools
0x2efbfd640769362e6da9ac99c7829af0f9325a3d,1,19477790,19477790,0,990000,990000,1,0
0xb1e9437de77665d8f45fb6fbd82dd7e709ddf786,1,19481195,19481195,0,999417,999417,1,0
0x6eb8e4dbb6d02f13866cd1fec8181b8ab1554ee0,1,19481655,19481655,0,998112,998112,1,0
0x6e16c1b00904adf23fc4f4ff29c65c2c7a916b07,1,19483455,19483455,0,998112,998112,1,0
0x86e44c971b81067f702d4af46284652ac08a3b07,1,19490098,19490098,0,998112,998112,1,0
0xb76092f3ac9bd79dd8ac812eca0f84a254f57b07,1,19496373,19496373,0,998112,998112,1,0
0xddc15719a1f4811e45a2513fd78a624d96381b23,1,19499135,19499135,0,998420,998420,1,0
0xf14490b2938c4e0bda4162f8a3f3b30df7210af4,1,19501240,19501240,0,998860,998860,1,0
0x13a06938e46d05dbf152c22443ed25b36c8ca0c4,1,19502851,19502851,0,998310,998310,1,0
0x454d98985032b5b29ba091923b7bab17c0eaa5c1,1,19503347,19503347,0,998470,998470,1,0
0xfd56923add7df48d2a32963452483fa088cdab38,1,19509830,19509830,0,998280,998280,1,0
0x09a9e7d1f6be36b2ab87f31b3bbd2e7e3510d8a5,1,19511137,19511137,0,998760,998760,1,0
0xcf37c2a3f92976426fcd5ab9437fb065777a28a8,1,19511186,19511186,0,998860,998860,1,0
0x8b2681c195d93575f2afc2b0bc8a31a08a3bd8f0,1,19512158,19512158,0,998880,998880,1,0
0x0ef825bf23ed9a7b7f53e6d22cfdc0f2a09220e4,1,19514150,19514150,0,998400,998400,1,0
0x9a0d2a495fd20e6e9faf2e41429a80deacba191b,1,19515453,19515453,0,998100,998100,1,0
0xbcceb8651324249ad87d709bcb02a24d1317adea,1,19518222,19518222,0,998960,998960,1,0
0xacc62f4677593f8ac4a5ce6af70a60dba928b688,1,19520576,19520576,0,998780,998780,1,0
0x18b639c2970d39c392d9b6e8adcec788042fa434,1,19522205,19522205,0,950050,950050,1,0
0xef3c04af787d73c0137afc6d2431420374d5bc43,1,19522652,19522652,0,998920,998920,1,0
0x2bcd940fa06483710d3dd728550b0778f2f31f1a,1,19529250,19529250,0,998680,998680,1,0
0x2816c1e8b409a729c10f232129114882c0ca980d,1,19530731,19530731,0,999334,999334,1,0
0x2648053714ac0d5f1a36c4a7a168432fc6c28049,1,19531208,19531208,0,999050,999050,1,0
0xae66042d1f224f94280a2d0a937762bc7590f9e1,1,19532100,19532100,0,998140,998140,1,0
0x7b3bed9bbdfef8d50e5996a904a80501a7069290,1,19539289,19539289,0,998834,998834,1,0
0x3c833a5dfc3de25314cf2ce11c9655cf51b4e243,1,19542120,19542120,0,950050,950050,1,0
0xb77c13b5cdab2640b3a35b0993573f187e3ce866,1,19543013,19543013,0,999300,999300,1,0
0x74744956352ba2150a61c3364ebfd400b10e7a4b,1,19544038,19544038,0,980000,980000,1,0
0xa3c0502f3050d60c8d35abe5171604ec2c972d53,1,19544123,19544123,0,998620,998620,1,0
0x05fbec07f49394fb31026e2a9a3e5d0f21372b42,1,19545289,19545289,0,870000,870000,1,0
0xa6c01ad1d3823cebab7af075dddc59910d8f78f9,1,19546284,19546284,0,900000,900000,1,0
0xc17b5bf39412d4b2d2f488b55ee67b8523ba611f,1,19548539,19548539,0,860000,860000,1,0
0x5fc3f08067a9499aca504dd345c360e150e8b643,1,19548552,19548552,0,998530,998530,1,0
0xc0c75b4318d4e5c95b8a36dc1d8bdd217242d6eb,1,19549656,19549656,0,850000,850000,1,0
0x2d6c98272b2651a93dff4634daf16eb43aa3978b,1,19550498,19550498,0,998530,998530,1,0
0xfe08e6f2e23708d6f4401186c6fc81acf6f758ae,1,19550679,19550679,0,999223,999223,1,0
0x24cdf00123435d88a23fbe8c75bfc0830e801add,1,19551861,19551861,0,870000,870000,1,0
0x9d1f1b17b18f64050bb5ec1a9a2855535cf9f766,1,19552939,19552939,0,850000,850000,1,0
0xc4d65232fb3f42a4d86750db59f7c4b6f42f53e9,1,19554923,19554923,0,950050,950050,1,0
0xe289257e781588b4290ae16c1bec4df5ab04aa65,1,19559525,19559525,0,998700,998700,1,0
0x363420cdcce742c3e823c16cb14c73626cc18c99,1,19559832,19559832,0,998446,998446,1,0
0x0a3b788cf82a75483da440375c06990bb5d6ba9e,1,19562920,19562920,0,890000,890000,1,0
0xc2ea85300e3437f41ec0c64670af593b08dda171,1,19570337,19570337,0,999220,999220,1,0
0xaa5d8ffc524d28de9b6070856e518711d745eb33,1,19579951,19579951,0,859000,859000,1,0
0x41e60e02a6564c55ac3e60a0b7e233653396683d,1,19585620,19585620,0,998700,998700,1,0
0xc14d6f5354d46c9f1fb8dd06845fedbfe5fb307b,1,19585853,19585853,0,999050,999050,1,0
0x52c5cd3d2bad46f8652722ce0fd0b967bdd05529,1,19590849,19590849,0,999190,999190,1,0
0x3be05e4aab3660652847d5e35f52a8ff72a89d90,1,19591275,19591275,0,999170,999170,1,0
0x1bb8bc16d26c630e28a00d5bbdfbb6c6f8d53639,1,19602356,19602356,0,999110,999110,1,0
0xc94d2b6b377a65f536f58763a3806a371a8da36c,1,19605107,19605107,0,950050,950050,1,0
0x338b39d37975f6078f6a0bf0031bce38d1cf8246,1,19608706,19608706,0,998720,998720,1,0
0xe9ebf5b4cb6ca5b267d4e6580f63f206ae5317a2,1,19611465,19611465,0,998650,998650,1,0
0xbaa9590b7e6c190069b2a8a8b1bd6580bf23288f,1,19612263,19612263,0,950050,950050,1,0
0x7d9c70adb06e4e4c5d8c3dc0e3cd7dcd452a4b67,1,19618205,19618205,0,999070,999070,1,0
0xb0931473be99b296e11ccab6e002cb6a4079bd94,1,19620590,19620590,0,998420,998420,1,0
0x8ebb0526dc256775c7b55d0119670f2a2285a667,1,19620873,19620873,0,950050,950050,1,0
0xb34b261cde3776ecbcefccf933842b0054bb2387,1,19624382,19624382,0,998840,998840,1,0
0x45e21d51c607f49ae51d32e92445b2b39393921e,1,19625517,19625517,0,998446,998446,1,0
0x82c9ee2d9d191a4d3424df3f5bb3580f0387b761,1,19625529,19625529,0,998650,998650,1,0
0xabda23e42be3f0c6919a95fa4e8f390117a8147b,1,19628263,19628263,0,998590,998590,1,0
0x2ca462ffb71ab3a47840f4266585a6a1b87681d6,1,19628601,19628601,0,998820,998820,1,0
0xdb6ecb6b9ec26bd61f608efb310209d08e650b57,1,19629495,19629495,0,998420,998420,1,0
0x8edff854fddbf91852dbc922f32f3d720b4dafed,1,19629883,19629883,0,950050,950050,1,0
0xaed0213bf834dd1c1315cd123abe42907af9e1e8,1,19631838,19631838,0,999000,999000,1,0
0x36a37d76946be223b2bd2aaf3943ae0aab86c4c3,1,19633396,19633396,0,950050,950050,1,0
0x383f2a38406666aa7a6df9b56d70b203c56858d9,1,19634922,19634922,0,100000,100000,1,0
0x2ca904e115a0de2a5ac8ff3ee52459bbf66265cc,1,19635696,19635696,0,100000,100000,1,0
0xb17cdb4e7de67cc962fc3fd4c570f2e257c781a9,1,19635808,19635808,0,100000,100000,1,0
0x6926776d67bd6725aa65a8b34cf9fe541e53f1e1,1,19635890,19635890,0,100000,100000,1,0
0x73f522631890caebefdb064312f3bfafe336a535,1,19636084,19636084,0,100000,100000,1,0
0xc336d7b0a6beb4bab886706fd5d648980e4a7781,1,19636377,19636377,0,100000,100000,1,0
0xb6204944480b1a6ecc32b010d68e288b4662ea12,1,19636918,19636918,0,100000,100000,1,0
0xee102bd399197b17d9e296456b32b88f5cab9417,1,19636999,19636999,0,100000,100000,1,0
0x1f12d7ba9b8eec438c7fb02b3eadf36b6c12a8f3,1,19637098,19637098,0,100000,100000,1,0
0xe6d5c4bee097c3122a995f1db38cca8aa6ce3936,1,19637584,19637584,0,100000,100000,1,0
0x4caaf644e6a052f086892aeef9d4f051efd7364b,1,19640405,19640405,0,100000,100000,1,0
0x0a316d6b1175a29c20417489ea8b3b233ac16be5,1,19640907,19640907,0,100000,100000,1,0
0x350e45f35ec7b878ae246939f8f61e2ae82873ea,1,19641050,19641050,0,998160,998160,1,0
0xc83e9fde8062903658c209545f72a989b983baf1,1,19641292,19641292,0,998830,998830,1,0
0x8c5976030472b1f1f842e068771418d6b93744b8,1,19642787,19642787,0,100000,100000,1,0
0x4be51fd6382156bd66e4de5cf6354bde751252d2,1,19644360,19644360,0,100000,100000,1,0
0x3d4b37e0a37a3cb73f730b1e8d42bb1959d7abcd,1,19644600,19644600,0,999417,999417,1,0
0x153c001ec800a40445d20e839f8585c7c1028e11,1,19644956,19644956,0,100000,100000,1,0
0xb28aa033937dd25c89fcbe3a8b2f72894c89d1ad,1,19645230,19645230,0,100000,100000,1,0
0xa0199c8053395b216a5472b9474b310a24bc1c98,1,19646307,19646307,0,100000,100000,1,0
0x2f667048f2c15a2eece4b7142d38c7f0a59f7c96,1,19646339,19646339,0,998800,998800,1,0
0x9693691677117ab08fe3cf5158485371af51ccb8,1,19647318,19647318,0,100000,100000,1,0
0xfabb9a6fa1108e85f065a81af1f8d2bb648f2d09,1,19647878,19647878,0,100000,100000,1,0
0x894a244046c0a851cdc3005800077e8fcea2bf19,1,19648592,19648592,0,100000,100000,1,0
0x57eee9ba1e0efbb131f716498b044577ec76bcd7,1,19649190,19649190,0,100000,100000,1,0
0x19eb85f5585abaa315a0e681ab93ef85adcfa92f,1,19649200,19649200,0,100000,100000,1,0
0x117e2b7821040db17cf825cbec55015ce85e0c96,1,19649565,19649565,0,998380,998380,1,0
0x32c5624a6063b419a1e3495d795a147d00b72b6b,1,19649777,19649777,0,100000,100000,1,0
0x386f2b2515c7abff52735b13ffd411163e9bdced,1,19649986,19649986,0,998870,998870,1,0
0xe5112e8d7c61fa2aba22fc5b9e2b58232e995689,1,19650692,19650692,0,100000,100000,1,0
0x8027b8ede4be32215c55cd428075433f3c35bd96,1,19650935,19650935,0,100000,100000,1,0
0x49e83b8b0ed7847d92ee10096650bc3625a6b209,1,19653199,19653199,0,100000,100000,1,0
0x4583c03093cf6e92b731af2bf44436fdaf59ba7d,1,19653709,19653709,0,950050,950050,1,0
0x1725e64c9cfce6faf3452bb133c733a65cfe652d,1,19653775,19653775,0,950050,950050,1,0
0xf58b035525a7f958a2a1a814f95fae28ba37a746,1,19654342,19654342,0,100000,100000,1,0
0x92b74dfc0ec610f0556d7e125c67b9295feafb2b,1,19655139,19655139,0,100000,100000,1,0
0xe481cea405203a83c70c2df2d614aecd55ca893b,1,19657976,19657976,0,100000,100000,1,0
0x773bdb1d8860396381ae609be138aa8d4e80fd08,1,19658575,19658575,0,100000,100000,1,0
0x25c4f2f989c1ed0cf09219e78a283e2f34f76028,1,19658721,19658721,0,998110,998110,1,0
0x43b1f594eee379680d92fb9aedc5739c92b6f903,1,19658932,19658932,0,100000,100000,1,0
0x0cef1f4dfbf79e787e303b88f89e099543c436a8,1,19660354,19660354,0,100000,100000,1,0
0x2ebe6cb05e8fc8a2049846cda5aae714cb886052,1,19661086,19661086,0,998240,998240,1,0
0x1d386b5fb4d2b7b087d58aac26e87ec1ee2baa50,1,19662442,19662442,0,998640,998640,1,0
0x014b0b4898456949b77e3dffd950be3908165426,1,19662949,19662949,0,998460,998460,1,0
0xa2e3bafd9cf19a5798ea1bb2178c0a9b1589d691,1,19664587,19664587,0,100000,100000,1,0
0x452b3c7d803c278367928c2ad005c66367c6f646,1,19665149,19665149,0,950050,950050,1,0
0xea31a050757911f78cc7bb7263d1c612848d7a7c,1,19672429,19672429,0,998900,998900,1,0
0xe083001d4f96c2846596a4789ce0f74c01ae24aa,1,19672839,19672839,0,998990,998990,1,0
0xd97ef95428ea4a713100640558decf6c0d50e7cc,1,19673996,19673996,0,999220,999220,1,0
0x3498a2196a4219febb18bccdcf349cbc4d7bc41b,1,19674676,19674676,0,998880,998880,1,0
0x041fea723867b517fbc1c72b30828c05f36a4c0d,1,19676294,19676294,0,100000,100000,1,0
0xaacd03966f771f89f5f313f63f321e5db8604df6,1,19676694,19676694,0,100000,100000,1,0
0x1706df2038298cecde6e923a1fac8a1b5a9aa773,1,19679195,19679195,0,100000,100000,1,0
0xce7873cedbc5b6ea27f46d8c597dc09af822d7de,1,19681786,19681786,0,100000,100000,1,0
0xdbca199e6d35dc024de9abc4ded33f7415a15ca8,1,19684639,19684639,0,950050,950050,1,0
0x16ae556569ecdbeeff5068d4428e66994529df07,1,19685642,19685642,0,100000,100000,1,0
0x71d687a11ca9792d15825b1c1cefebedefa71e18,1,19687831,19687831,0,974500,974500,1,0
0xcb6bc97a631c521c6eb23d66bd83fd4ea96b4457,1,19687936,19687936,0,974500,974500,1,0
0x71c2791c2af8f8f92bd0376e7d38d97d92a41e18,1,19688828,19688828,0,974500,974500,1,0
0xeb1ba92afee5ccc3b53fee83da5ad049ef6d3a32,1,19689734,19689734,0,974500,974500,1,0
0x7426506be5e98ba3cec3dfb4238e1e2973626585,1,19692751,19692751,0,850000,850000,1,0
0xa0fe52a55ce84856da0c978c94bb74f15d5954f6,1,19693936,19693936,0,100000,100000,1,0
0xc4d9ffaa9ab899875aec91afd834cc3d8a2b1939,1,19694979,19694979,0,990000,990000,1,0
0x4976b93e65043cb3112a90ff51d113f57414f85c,1,19695948,19695948,0,950000,950000,1,0
0xf5d4be6c9ab031f8c9d81b54727e0ee4d70c4967,1,19696510,19696510,0,100000,100000,1,0
0x1b5aa2b0e9ef639b9dac6b830bbff947961f9314,1,19697949,19697949,0,550000,550000,1,0
0xa539ef7f99cadaeeda0b5d404f59e1e579afdb07,1,19702477,19702477,0,998112,998112,1,0
0x1a2e486f9f99681e3b1253014e76d6726ad35ecc,1,19703039,19703039,0,998112,998112,1,0
0x6fc39242e123c823e9cf797d2d73b8d6d2c201cb,1,19706919,19706919,0,998112,998112,1,0
0x786dfd2160af7ffcfbbdfb700e3cf769adf4aa0b,1,19707814,19707814,0,998112,998112,1,0
0xa2b26881b218b4f588f13f1e09c85850e1ab8e9f,1,19709016,19709016,0,998112,998112,1,0
0x05df2a21851424ada7484f78d18750e424e46625,1,19709610,19709610,0,998112,998112,1,0
0x042aee53bd63806eac5953879ec670096e80ab07,1,19710218,19710218,0,998112,998112,1,0
0xd465cfcdb79f186bbe8676cd7c515a833af01127,1,19713205,19713205,0,998112,998112,1,0
0x142d4579187abc1884bd26b583e9118281dedcd0,1,19716681,19716681,0,999206,999206,1,0
0x0ac89da6e3dafb69d055cde6cc5ad86137148b07,1,19716784,19716784,0,998112,998112,1,0
0x502bb2115691826dfa426378c2d9c3f7ba294dfc,1,19717674,19717674,0,998112,998112,1,0
0xc5c981d06431eb8c725d582424d769e9346d0b07,1,19723049,19723049,0,998112,998112,1,0
0xb2e9557207eb5d53172e9c306af4c60cd66f1e18,1,19723332,19723332,0,950050,950050,1,0
0xe18111529a6c57186c013c61ba6c83e875be90ab,1,19723942,19723942,0,998112,998112,1,0
0x5827f9a5480082db230d02f9cc8b22756288321b,1,19725288,19725288,0,999224,999224,1,0
0xad40d853541abaf9244fdb4d210b4221069fad21,1,19725438,19725438,0,998112,998112,1,0
0x20960ed7a073ee91aa647e177d3693095089d1e4,1,19725765,19725765,0,950050,950050,1,0
0xca88a14dcfc6818c6b18f1f828a8689471fc1b07,1,19729621,19729621,0,998112,998112,1,0
0xc26382cb6826760eb4fc74c4e93ede8c9630ce0a,1,19732912,19732912,0,998112,998112,1,0
0xe8f2935335b3ab5be527d6e90f5b04558db52d50,1,19735603,19735603,0,998112,998112,1,0
0xca4555c8379389d94697edaa22bed91f4b591c44,1,19735692,19735692,0,990002,990002,1,0
0x09b0cb580f90848988c6d1089dec8b71b7aa5082,1,19744864,19744864,0,998112,998112,1,0
0xad12f9f016b6ef180582516575b4240b19aa1cde,1,19746059,19746059,0,998112,998112,1,0
0xf9c54d72b131be3a732af31691e795f4a157e545,1,19746726,19746726,0,998112,998112,1,0
0x875fd317166112d2742c8b53b387c99090a64663,1,19748750,19748750,0,998112,998112,1,0
0x7a70fd1bed2b2d9aff961a713d5419f3ee868828,1,19753752,19753752,0,998834,998834,1,0
0x6c2e9e7b4e043d2a154b8f9f4a58bfc05ca6f714,1,19753834,19753834,0,998112,998112,1,0
0x549f51108ba5fa9ccbe14c89ce430224d51a866f,1,19757307,19757307,0,950050,950050,1,0
0x5865ff74a5f06fdb8d8d66653383b2c8b563db07,1,19758017,19758017,0,998112,998112,1,0
0xbc3c3924386ee8a2d0f692f7232be9eba435f95d,1,19759888,19759888,0,998112,998112,1,0
0x4b9ef972c9eeb638af3a741364af6a0920d71d70,1,19760419,19760419,0,998112,998112,1,0
0x6b3f57094f0aa916e90be4e22ad5ec7222b798a7,1,19761283,19761283,0,950050,950050,1,0
0x01721be3dbef19c049b177801736c49c998e2379,1,19761304,19761304,0,998112,998112,1,0
0x909e6391a489df1919657ab273bd943277905b07,1,19764002,19764002,0,998112,998112,1,0
0x23c2416a1ffd1fd47d9cb7eb5384ddfb3521b977,1,19766975,19766975,0,999068,999068,1,0
0x68467d708257c6450bdfcb2baf5fc0704d9d6b07,1,19771175,19771175,0,998112,998112,1,0
0x4847d7760672040b901ee00fa2f5b0c0d91f2ae6,1,19772040,19772040,0,870000,870000,1,0
0x9e694ae5dec39e9e5a0ed80652b19d8e0d6277e3,1,19775957,19775957,0,998112,998112,1,0
0xa8383b4ef9c893d7fa875dce15df7df602e4ab07,1,19777447,19777447,0,998112,998112,1,0
0xa306b9ac138f07eab04cab4a2bc8888b1e4ef0f6,1,19778536,19778536,0,999068,999068,1,0
0xf1601c67938da38660a9144f36d0d19db684c837,1,19779798,19779798,0,950050,950050,1,0
0x51827351f4744d0b77afffa20064422f0d792af4,1,19783086,19783086,0,880000,880000,1,0
0x8929f7313d792cb5bb5d77f10ecd6d44a5807ba3,1,19783645,19783645,0,974500,974500,1,0
0x9b2015ea1bbb48382d95209d816a857751f07002,1,19784037,19784037,0,998112,998112,1,0
0x8f501e88a97d98b7bc5653e6288ec37dbb4c6da3,1,19786264,19786264,0,870000,870000,1,0
0xaa61198c772a556065e331926ea7c1d49f2845b7,1,19786528,19786528,0,998112,998112,1,0
0xd38f62a6bd6d4d5d27a234e57fa54dfeddeeec5d,1,19787303,19787303,0,999464,999464,1,0
0xca7fb91126e9debb214982528353f8c019176d3a,1,19789669,19789669,0,950050,950050,1,0
0x3d9704a814bb1f9efcc521299847dd6ed24a34d4,1,19789905,19789905,0,998804,998804,1,0
0xde9e51dd6a9bb8a2607e3af93c21230d09e5fc88,1,19791511,19791511,0,998112,998112,1,0
0x7c3fb55e47658b24e6f6c62f000a58757c5c1205,1,19791763,19791763,0,880000,880000,1,0
0xe4f6de9a40369829070253bf3ebc971f3a6b423c,1,19792224,19792224,0,999334,999334,1,0
0x91ff403176130081d524a48641c5645fe32dc953,1,19793906,19793906,0,998112,998112,1,0
0x50bd6641fc0d5f5ab182036a1a6953ea39aefa59,1,19794475,19794475,0,870000,870000,1,0
0xe0ebecb180005b33320981c1d4f03b40836588fa,1,19794991,19794991,0,880000,880000,1,0
0x18bd24cd87155099dac599667748bd95dde0b909,1,19795099,19795099,0,998112,998112,1,0
0x7fa06c7c1b34c707b64df381338b17a8dc4047a1,1,19797197,19797197,0,998112,998112,1,0
0x36b4fe2a518e0f19ae2efd172608ad9b2c6f9ba3,1,19798586,19798586,0,974500,974500,1,0
0x55888293a0481672b999385afd8936f47c47a79d,1,19802460,19802460,0,989998,989998,1,0
0xf4e12238983eeb364adc23eed5adaa9c9e8b40ce,1,19806158,19806158,0,998112,998112,1,0
0x79cc2a43e064404cffc516567bcf01b7f8b03b07,1,19806461,19806461,0,998112,998112,1,0
0xb21608bb75bd632b589b3148be1a838b56aee40a,1,19809276,19809276,0,900000,900000,1,0
0x28fbff6b781b61b098578a470ff1e96c060944c3,1,19809756,19809756,0,998112,998112,1,0
0xa8dc117eb1db79cb92546858c9f200f8a0362c12,1,19810347,19810347,0,998112,998112,1,0
0xce3185e0e6aa847d3e534a5e2b5948996c055136,1,19815826,19815826,0,950050,950050,1,0
0x355cfde4e2db6d16c22d668fc29f610cfdb46b07,1,19818410,19818410,0,998112,998112,1,0
0x4d86aeb663229f85043f9ba94c20eb742c5eb6ef,1,19818707,19818707,0,998112,998112,1,0
0xfc08fcd3be2d1c25d76373d60ccd53c156467777,1,19823100,19823100,0,880000,880000,1,0
0xa91f53a9de7e3d9004b9ed35cde117868b771e18,1,19826025,19826025,0,974500,974500,1,0
0xafbbb8cfd025aea240af0b92202daf84ae4669ba,1,19826976,19826976,0,950050,950050,1,0
0x68bced185dddc1a8209e8662c853a7a747fff351,1,19830723,19830723,0,950050,950050,1,0
0x6794da700594a5ad6aea97085cadd63180728fb9,1,19831280,19831280,0,998112,998112,1,0
0x286f46b3b8c3e0146f56765a40cf50a20530cb07,1,19834838,19834838,0,998112,998112,1,0
0x0d278b2c52d88b2b0e7fb82084c66cb6ed526366,1,19838731,19838731,0,998112,998112,1,0
0xf1767e0b37da7f6e78dcd59374fcff5841617371,1,19840813,19840813,0,998112,998112,1,0
0x09b369800cb64252fdb2ef6cbaf44e259fdaa916,1,19840857,19840857,0,600000,600000,1,0
0x6cc7e9a9da8d03d34e16b2d43fdd83ddac7eab07,1,19841116,19841116,0,998112,998112,1,0
0x1b1cd07b9ae081f12ea1e3781df0c3f9eab7e34c,1,19842004,19842004,0,998112,998112,1,0
0x7c2aee33e73cf98101c2f09fe8a29c9b23e57e53,1,19844355,19844355,0,999064,999064,1,0
0x4392a174ec1011221f82ed7973597fbf47560834,1,19844699,19844699,0,998112,998112,1,0
0xed6a6b03c7c51b2f166cddeb391cd488e2d827b4,1,19845961,19845961,0,998112,998112,1,0
0x8f15a8c9a8d2b389d142b3ff39be26318126bb07,1,19847102,19847102,0,998112,998112,1,0
0xa3ae11c43b1827e27e1cf2549b1840cdd1c67d09,1,19850253,19850253,0,870000,870000,1,0
0x10a214788e152bd325efad851d964f6a0193cb07,1,19854070,19854070,0,998112,998112,1,0
0xc400194fbecbdce4a26337c0b9d95e22c494cb6d,1,19857254,19857254,0,600000,600000,1,0
0x900bfbe2b60e984f74d673b3aec1429e6bb86f7a,1,19857553,19857553,0,998112,998112,1,0
0xac127b15d87eccbac230688bed0111c09d644510,1,19859054,19859054,0,998112,998112,1,0
0xf903808235f80abd0b096cc418d1c803bc900b07,1,19860852,19860852,0,998112,998112,1,0
0x0134827d5ad153ac30bcd37fda2d639daf11b52a,1,19862648,19862648,0,998112,998112,1,0
0xbb3679b63d196b4259f6d7cebdb9982a8ddd1fad,1,19862946,19862946,0,998112,998112,1,0
0xa46cad1eb63cc0dcc3ebf37b152af4b46fbd5512,1,19864537,19864537,0,999222,999222,1,0
0xcbde219c381a4d084ffa1cf0a336642de1314398,1,19865551,19865551,0,880000,880000,1,0
0x0788b87c6f6770b7eda947720fa9876c53c30873,1,19867042,19867042,0,880000,880000,1,0
0x7fd0df72ddccf9111116104f803b376c0ddca5fe,1,19869529,19869529,0,998112,998112,1,0
0x2483bcf5efe4a25a2c68e292895be4c088602b1b,1,19869831,19869831,0,998112,998112,1,0
0xc63d6658ecf13df9abf20e837329ef87d9d8199e,1,19870055,19870055,0,990000,990000,1,0
0xfe1459f2a9868247035bbecd8f8f7f5dd9528b07,1,19871326,19871326,0,998112,998112,1,0
0x18b0c8e7d7231d82d6515974bbc88da127ab2ae8,1,19873713,19873713,0,998112,998112,1,0
0x32306845034d24cc6a627fb2ceb5266fc7180000,1,19874010,19874010,0,998112,998112,1,0
0x475cff26928b03f2e65fd3a64f99be0cf4098090,1,19875206,19875206,0,998112,998112,1,0
0x09caf29aa35180313d200c76e38fd1cefa2313c5,1,19875276,19875276,0,998112,998112,1,0
0x6cba077f3f069789fb2ce050fed7a6b9a6d32b07,1,19877608,19877608,0,998112,998112,1,0
0x390d1ccb46a10601c47f7d9e46112256646e571b,1,19878209,19878209,0,998112,998112,1,0
0xa562c4b3d69591403b21a9a64d6126009e29b744,1,19878496,19878496,0,998112,998112,1,0
0x997a82bd051bee2113469e2de86de1ce0e94ffff,1,19880744,19880744,0,999222,999222,1,0
0x23bf54b832067b9cc7215878f7b20db7d421fd69,1,19881189,19881189,0,998112,998112,1,0
0xd82b35d1739d411d8e8ef077a5161f8fe18d43b1,1,19881856,19881856,0,998112,998112,1,0
0x121dbca3d2d02be4ab1f90aa35bbb26cca627b07,1,19883874,19883874,0,998112,998112,1,0
0x1bbb79ca1a78aa50b680e3d66b43d8aadcd4a7a5,1,19884373,19884373,0,999334,999334,1,0
0x1f16c0798f24ab8027521869399f34a9751e2cb9,1,19887028,19887028,0,870000,870000,1,0
0xa8ec31dd07478d49ad720faf9a9bdfea120c3ba3,1,19887288,19887288,0,950050,950050,1,0
0x9360904f1d457582f03e848629c0e4a48ffffaae,1,19887759,19887759,0,998112,998112,1,0
0x150ed2c84e1e9f2563bed86b9ad07d58cbb7236e,1,19888058,19888058,0,998112,998112,1,0
0x63b94aef1c4114629410569941a1f898d76a1e58,1,19888354,19888354,0,998112,998112,1,0
0xeca65aaa6185190d0c3817536e066eb50a5259a6,1,19892242,19892242,0,998112,998112,1,0
0x6b4bf82230b1420da000d3daaf00669c1c144b07,1,19894942,19894942,0,998112,998112,1,0
0x80226057a0e253d8d7a84a365cd0fb7744f2088a,1,19895538,19895538,0,998112,998112,1,0
0xb5773a61908eb811f0524747af6c8aba003549e7,1,19896144,19896144,0,950050,950050,1,0
0x293d863986414e187c95f0069c6d8f3810f34ae4,1,19896250,19896250,0,870000,870000,1,0
0xfcbb62aad830f1da1b1716b568e7b0b1c20e98f4,1,19896266,19896266,0,950050,950050,1,0
0x2c68e9f66b59cec970c5220f917d5a3bf9bfef8d,1,19898793,19898793,0,998834,998834,1,0
0x256c7d05ca75d974e412d432aadd9cbe1f728a8c,1,19898826,19898826,0,998112,998112,1,0
0x981980dbbb0399ddef0fe89a78b89a7313c82c7f,1,19898840,19898840,0,950050,950050,1,0
0xdcf47857d459273ae7dc7d71d04584eb194f7777,1,19898923,19898923,0,880000,880000,1,0
0x30f2f28f95e901137b585c75dc45c2ccfca94d61,1,19901744,19901744,0,950050,950050,1,0
0x0f3f6d83cef92c576fbaf92b029450b3fda567f6,1,19902422,19902422,0,998112,998112,1,0
0xd2d5ffab65ad886d1fdde4c6ce88a847a92586c8,1,19903309,19903309,0,998937,998937,1,0
0x62ac100827882584b949959288c1e636a444322d,1,19903363,19903363,0,950050,950050,1,0
0x47f6562f878303d831a4c10f17d80a303ed8f76d,1,19904819,19904819,0,998112,998112,1,0
0x191133df1717c85d076390fd1e8083c211a9c76e,1,19904875,19904875,0,950050,950050,1,0
0x50f58dab2f6332154657b3d0474e3f4f829f8cdf,1,19905715,19905715,0,998112,998112,1,0
0x2f1c1b6dc4a4ca1e412450177d73b9748ce8e355,1,19907799,19907799,0,950050,950050,1,0
0x70dbfba5ddd153627b028950ef6d4828b3da9277,1,19908112,19908112,0,998112,998112,1,0
0x4d8d68aa6bb11c74d1adf435d89472dd528d7be0,1,19910196,19910196,0,990002,990002,1,0
0xe5a73765d68334cf91b03c087ab6e261ffb63b07,1,19910499,19910499,0,998112,998112,1,0
0x72e81db0cc0a7ff02f039a7d559f6657e469c79c,1,19910797,19910797,0,998112,998112,1,0
0xa62e4e4a603addc2db6e5773123d6ccf75da0df2,1,19910920,19910920,0,998446,998446,1,0
0x24666c49df20d21e7818a9da5527f8c470d783b5,1,19911395,19911395,0,998112,998112,1,0
0x531ff67af0052a07dc2a664bce8ea9e73345b369,1,19911702,19911702,0,998112,998112,1,0
0x999a9ada0c0befb9f7744e54dec0956c27b41e18,1,19912789,19912789,0,974500,974500,1,0
0x725216ae0ca9ee8a78c622a0cf9007e89f5a1e18,1,19912880,19912880,0,974500,974500,1,0
