tx,token,block,router_sender,router_family,selected_pool,selected_fee,selected_hooked,selected_output,alt_pool,alt_fee,alt_hooked,alt_tick_spacing,alt_init_block,alt_age_blocks,alt_output,regret_bps,beaten,shortfall_bps,alt_ever_used_by_same_sender,alt_ever_used_by_same_family,alt_used_before_this_order_same_sender,alt_used_before_this_order_same_family
0x11ce83ebf84d8bd42bcc8633dd7eb89c31a68c69aefc6ac63a99f75cd71298f0,0x47162135cc8fb253f939bd70e3d2b83075eaeba3,7575940,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xddaf6a7bcbc093c0a204c45c74d014a35ed51353614eb28d1ad23c558376806e,883690,False,453430879963283305183340,0x4d6d658f1fc160b2cb0c270cdff9854419b0643eff41422c83a16fff8d074d6e,920000,False,18400,7139785,436155,2815243942233904322367834.79986652687527729330515530660645391,-8389.37268220002074673631513526269932144513312277259854432214,True,8389.372682200020746736315135,True,True,False,False
0x52f21b2284bad5d46e313b1b9606fb93904bcae64e2d0afe937f8b038c7c1c58,0xa08c0c768661c66d282e149ce0f77f4f5bcf119a,16024945,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x7188d1d56fa38caa3f7671be7a032a270b0c3262e584f0f7f6292950866c7d02,890000,False,161293,0x8c7cebd903a41edd43814c6fe9f66747d3234b937aa10ceb208b337c20557ef5,845670,False,200,10873248,5151697,336529.420741661905295587052267339545087800972983075420128424,-5207.16495917255367494329797213153518171966806288716089139862,True,5207.164959172553674943297972,False,False,False,False
0x52f21b2284bad5d46e313b1b9606fb93904bcae64e2d0afe937f8b038c7c1c58,0xa08c0c768661c66d282e149ce0f77f4f5bcf119a,16024945,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x22b6633726c95b9df0444ce632eca41de63ff0fe02f3350b9cb2db738f56ddef,870000,False,122492,0x8c7cebd903a41edd43814c6fe9f66747d3234b937aa10ceb208b337c20557ef5,845670,False,200,10873248,5151697,300070.042259598099457122744761111058269304218298978544673941,-5917.88640153457549064394936304241028248717281425499416639532,True,5917.886401534575490643949363,False,False,False,False
0xaaef3b58cccf510f534d99302e19d450681f4d12c98a95aa53c38bb0896f569c,0xe2189227da24ab939ad7c22badc42e2af9308bcc,12252852,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0xa2603e5646ab6dc2c63cf6aadb1c9730a078ee2d336f95174c8a32e0583f5a2e,870000,False,531254,0x72d9baab450689bf699043279089a35306c12475b8a7bbfb851ebe01c7f72c52,900000,False,18000,11180210,1072642,1195215.58982635366819000932512923020671740433825943564954348,-5555.16172544918874270674749013497234215165192570953297015595,True,5555.161725449188742706747490,True,True,False,False
0xa86e735418f4270c4e195306e1b0090481da05757f71dec34bb4bdc3d8377e0c,0x316fb7a2a0729698d61956015705ddafbcfa0a81,8096982,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x4360fdc86dd1a27a0ae0f76d768b228e2334a2130311fed92473f3a58219bd3e,49900,False,5684861705272426885303,0x71546284cba09bba24746e78c718b25b9dcbb29c339239a94fbd639d521dde74,10000,False,200,8093130,3852,8937010791657519973380.07515829987376294128614039003200723223,-3638.96739323722688982019476536364083767785501710590183307959,True,3638.967393237226889820194765,True,True,False,False
0xa86e735418f4270c4e195306e1b0090481da05757f71dec34bb4bdc3d8377e0c,0x316fb7a2a0729698d61956015705ddafbcfa0a81,8096982,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x52754c36c2f054b21d35753fd10d99dde664f90783b3708782572f07d096f901,50000,False,2409732839605100217533,0x71546284cba09bba24746e78c718b25b9dcbb29c339239a94fbd639d521dde74,10000,False,200,8093130,3852,3862476882539597701713.52347980369334613122871352011146095354,-3761.17213672308395219037492032545599553497815005541344037699,True,3761.172136723083952190374920,True,True,False,False
0xb76991a7a68dbcd1510d781fff4e622f45785fbef02c6c01f142fe6c5b893654,0x316fb7a2a0729698d61956015705ddafbcfa0a81,8099575,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x4360fdc86dd1a27a0ae0f76d768b228e2334a2130311fed92473f3a58219bd3e,49900,False,6603348528551614109268,0x71546284cba09bba24746e78c718b25b9dcbb29c339239a94fbd639d521dde74,10000,False,200,8093130,6445,11224982222059888364454.6027441598934719127255292578958204889,-4117.27484469918527906661968522109277751363884995426723246690,True,4117.274844699185279066619685,True,True,True,True
0xb76991a7a68dbcd1510d781fff4e622f45785fbef02c6c01f142fe6c5b893654,0x316fb7a2a0729698d61956015705ddafbcfa0a81,8099575,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x52754c36c2f054b21d35753fd10d99dde664f90783b3708782572f07d096f901,50000,False,2770625563895150961766,0x71546284cba09bba24746e78c718b25b9dcbb29c339239a94fbd639d521dde74,10000,False,200,8093130,6445,4864561461041097324822.68435151545766401843895446717083932072,-4304.47002040305014617818858417252755781846071087560841972902,True,4304.470020403050146178188584,True,True,True,True
0xbb3817b1fbfcb8953c0e5dbaaf54f0b9acceae31a714e7fb741d5f478f344bc6,0x316fb7a2a0729698d61956015705ddafbcfa0a81,8153232,0xa633c73658857d5241fe21d43f854a82e2d0592c,unlabelled router A,0xce90cdcb1245923bd1d41a5e3fd2e709624cfb1f5ac9eb7a999f044830070da3,500000,False,221317639033187375527,0x4360fdc86dd1a27a0ae0f76d768b228e2334a2130311fed92473f3a58219bd3e,49900,False,998,8032984,120248,300715731354810308171.891490643937024903586009834327852745869,-2640.30391639013484202154738302948485049166343743248508396826,True,2640.303916390134842021547383,True,True,False,False
0xe0b09710292b068ffb8164c77d0cc4abacd3bb7a57f1991dbffa00e7e29d7b37,0x316fb7a2a0729698d61956015705ddafbcfa0a81,8636437,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xe4376081899eea804be6257fa85d721829898231bdcaa65a29a34cf9bd8e6991,999900,False,158691194678445,0xbf916253736a864781e844a510dd3fba0730f28ec3c5bc48f5fe64e0292efa1f,20000,False,400,8412888,223549,600731263193507.481183084486102180605004939196575134677333847,-7358.36630451298134390927511283621431886116341666403705262571,True,7358.366304512981343909275113,False,False,False,False
0xe0b09710292b068ffb8164c77d0cc4abacd3bb7a57f1991dbffa00e7e29d7b37,0x316fb7a2a0729698d61956015705ddafbcfa0a81,8636437,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x85d147083aa07012c0f1bb50298907082071691c93232380794b77160f53a71d,500000,False,424960182854215,0xbf916253736a864781e844a510dd3fba0730f28ec3c5bc48f5fe64e0292efa1f,20000,False,400,8412888,223549,1014898055731451.48738404064338797148596330381673262332105406,-5812.77961412646374541724261986202303375102597888039175670156,True,5812.779614126463745417242620,False,False,False,False
0xe0b09710292b068ffb8164c77d0cc4abacd3bb7a57f1991dbffa00e7e29d7b37,0x316fb7a2a0729698d61956015705ddafbcfa0a81,8636437,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x1b035bfe5d99cd59d74aaf33ff67c4ae20783600013b2bf514a33b48e78b8610,880000,False,48675606420051,0xbf916253736a864781e844a510dd3fba0730f28ec3c5bc48f5fe64e0292efa1f,20000,False,400,8412888,223549,581428660690772.744518929398735085032592138898062822602889112,-9162.82753653352058741723041130022379400658419515816380472362,True,9162.827536533520587417230411,False,False,False,False
0x0e6c1fb9469510f1d95fc9e25e54fb74589df8213627b2684490c8f876eeb2b7,0x316fb7a2a0729698d61956015705ddafbcfa0a81,12373593,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0xec2e87d700c5d0b4a18405df89ec678530e3c324a0f5d1af0887ef97feeb0bb5,970000,False,26386291916039,0xe4376081899eea804be6257fa85d721829898231bdcaa65a29a34cf9bd8e6991,999900,False,19998,8510758,3862835,31114931292602.4284021667864363799756152471083620901981167140,-1519.73318921892072757101801023145487540905356362883124511832,True,1519.733189218920727571018010,True,True,False,False
0x0e6c1fb9469510f1d95fc9e25e54fb74589df8213627b2684490c8f876eeb2b7,0x316fb7a2a0729698d61956015705ddafbcfa0a81,12373593,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x2ef9d799a95a66a2e5a5dd31450db5ca10161833b50d4468197a4d2c73db0ae7,770000,False,80471,0x4360fdc86dd1a27a0ae0f76d768b228e2334a2130311fed92473f3a58219bd3e,49900,False,998,8032984,4340609,2584488.05386860144224188603311772153980019606854129789561568,-9688.63852986456386688439211423194902768145664099207689693555,True,9688.638529864563866884392114,True,True,True,True
0x0e6c1fb9469510f1d95fc9e25e54fb74589df8213627b2684490c8f876eeb2b7,0x316fb7a2a0729698d61956015705ddafbcfa0a81,12373593,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0xfd0a47178923480964a7af5ffd644026f429f5cc3ca5de2742f2fa068407c4aa,883690,False,130108,0x4360fdc86dd1a27a0ae0f76d768b228e2334a2130311fed92473f3a58219bd3e,49900,False,998,8032984,4340609,5441332.97570229541133639523165951703394712773965624682966289,-9760.88947215510666786711246031548695143812853628192591076020,True,9760.889472155106667867112460,True,True,True,True
0x0e6c1fb9469510f1d95fc9e25e54fb74589df8213627b2684490c8f876eeb2b7,0x316fb7a2a0729698d61956015705ddafbcfa0a81,12373593,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0xa7d6ee15b5d452e37e59fd73273a4b5067f7453a445da45e4325a578eb07c288,886540,False,75181,0x4360fdc86dd1a27a0ae0f76d768b228e2334a2130311fed92473f3a58219bd3e,49900,False,998,8032984,4340609,4597960.32546417232215459622876786796178449222875513391228136,-9836.49054215705886169019891336904498328281718258048015893887,True,9836.490542157058861690198913,True,True,True,True
0x0c5b4ca94f88842b0908a644c9c35c5e6f0d43617b7243a920577f3f8f3c3a24,0x316fb7a2a0729698d61956015705ddafbcfa0a81,12929681,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0xf0e2e7f6c2638a6fdf57aaa4884a9e8a1db2ec6bf5d9434d61122a58aa94fb28,888880,False,111776447721402711236,0xfd0a47178923480964a7af5ffd644026f429f5cc3ca5de2742f2fa068407c4aa,883690,False,200,8012236,4917445,134955396700700832403.952836619371417601706246148687426001434,-1717.52664554078935438141662158034182893141651671995658826669,True,1717.526645540789354381416622,True,True,True,True
0x0c5b4ca94f88842b0908a644c9c35c5e6f0d43617b7243a920577f3f8f3c3a24,0x316fb7a2a0729698d61956015705ddafbcfa0a81,12929681,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0xce90cdcb1245923bd1d41a5e3fd2e709624cfb1f5ac9eb7a999f044830070da3,500000,False,200881906414576211061,0xfd0a47178923480964a7af5ffd644026f429f5cc3ca5de2742f2fa068407c4aa,883690,False,200,8012236,4917445,229349703654199801089.276423082594522337255676348883455935695,-1241.23976556541297350522823488656704872628630830844525626999,True,1241.239765565412973505228235,True,True,True,True
0x0c5b4ca94f88842b0908a644c9c35c5e6f0d43617b7243a920577f3f8f3c3a24,0x316fb7a2a0729698d61956015705ddafbcfa0a81,12929681,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0xa7d6ee15b5d452e37e59fd73273a4b5067f7453a445da45e4325a578eb07c288,886540,False,106852814219044352153,0xfd0a47178923480964a7af5ffd644026f429f5cc3ca5de2742f2fa068407c4aa,883690,False,200,8012236,4917445,134980597945750523054.563672902433069771065970478998925919564,-2083.83902240608599185237173789566818291316205541745727837174,True,2083.839022406085991852371738,True,True,True,True
0x357fbe2e353b12ee0dda2923992f97bd58af4257fffdcea0802ed166a1e04a16,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,16580948,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x043a2a1d8475fe7cfa80e83255992437fcdcd3c49ca194d07f59599e3476a833,900000,False,30321751535055338019,0x5597884c5b1b96ae4ba27bc3450bfdac85cf3aa4d33d642c07ec9f91fe98f62b,880000,False,17600,16524436,56512,767475246091798986480.191036224522763618098632980336855692493,-9604.91557624220100186146753775737951063821651593355126155875,True,9604.915576242201001861467538,True,True,False,False
0x357fbe2e353b12ee0dda2923992f97bd58af4257fffdcea0802ed166a1e04a16,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,16580948,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x043a2a1d8475fe7cfa80e83255992437fcdcd3c49ca194d07f59599e3476a833,900000,False,2942572131204846433,0x5597884c5b1b96ae4ba27bc3450bfdac85cf3aa4d33d642c07ec9f91fe98f62b,880000,False,17600,16524436,56512,1049338896195450521623.88467068757662820850130611237962064320,-9971.95784753740071882008225069676630700019085465819192598327,True,9971.957847537400718820082251,True,True,False,False
0xe4d6d658d6878488ed56a4ddb03aadfd77beb809c0336ec87c5e107e51cf7694,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,16594143,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5597884c5b1b96ae4ba27bc3450bfdac85cf3aa4d33d642c07ec9f91fe98f62b,880000,False,16871899889106121421,0xfd1600668278914520615a3494b10222eefa9ef0cdf749749968100d82b82e94,500000,False,10000,16556153,37990,32005130931924652985.0452106734362061943520837882283058667811,-4728.37654531303714332586887339974681507716034484005502618298,True,4728.376545313037143325868873,True,True,False,False
0x801396c40da838ba6875e4db9d5ee3ac01c7e417ff73f53636601b5c565b1f30,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,16883408,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5597884c5b1b96ae4ba27bc3450bfdac85cf3aa4d33d642c07ec9f91fe98f62b,880000,False,48448504809077409678,0xfd1600668278914520615a3494b10222eefa9ef0cdf749749968100d82b82e94,500000,False,10000,16556153,327255,65412712108723176101.7123805234328841649911078195027908319076,-2593.41139554791338378968839050780409297924930740064771796703,True,2593.411395547913383789688391,True,True,False,False
0xee1f22762a9377355e29f9a7abe4d9349c760202838d62ac234a9af3615b75eb,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17562205,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xfd1600668278914520615a3494b10222eefa9ef0cdf749749968100d82b82e94,500000,False,383654797252552486649,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,25471,4674148063766875500161.13503700314725670508616633997937209875,-9179.19845067259858691033628696305032512590911583936274874041,True,9179.198450672598586910336287,True,True,False,False
0xee1f22762a9377355e29f9a7abe4d9349c760202838d62ac234a9af3615b75eb,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17562205,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5597884c5b1b96ae4ba27bc3450bfdac85cf3aa4d33d642c07ec9f91fe98f62b,880000,False,770109617508336914126,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,25471,16417455173038493715320.0193712759423730169090636593197363075,-9530.92022521672747204478607861662172722166415664035350614238,True,9530.920225216727472044786079,True,True,False,False
0x7baea075bcadb2af49027e24fd2a08623ec867583b2740caaaa355fc20fae522,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637552,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x043a2a1d8475fe7cfa80e83255992437fcdcd3c49ca194d07f59599e3476a833,900000,False,1321662203913932521035,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,100818,30276061340752277196946.3388153628514637246017845597110515796,-9563.46296533131121098639668469657579561804432490583410191098,True,9563.462965331311210986396685,True,True,False,False
0x60344f129c98185096c985bad30923488d75c5361120f4b0e4af6dc9777530a1,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637818,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5597884c5b1b96ae4ba27bc3450bfdac85cf3aa4d33d642c07ec9f91fe98f62b,880000,False,9635360151379432127621,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,101084,41551025469502781755800.4175983447406104639884255049331752476,-7681.07765271605625731956942798280033629316619442024775735517,True,7681.077652716056257319569428,True,True,False,False
0x60344f129c98185096c985bad30923488d75c5361120f4b0e4af6dc9777530a1,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637818,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x043a2a1d8475fe7cfa80e83255992437fcdcd3c49ca194d07f59599e3476a833,900000,False,1561696821590467819303,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,101084,34979802200779353570674.6321969409630616673077163736725752958,-9553.54326687539901114942236929496309942790521246078136065199,True,9553.543266875399011149422369,True,True,False,False
0x60344f129c98185096c985bad30923488d75c5361120f4b0e4af6dc9777530a1,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637818,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5597884c5b1b96ae4ba27bc3450bfdac85cf3aa4d33d642c07ec9f91fe98f62b,880000,False,1326798845651078750339,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,101084,41946212845543122214654.9726536268104353099938897398286586236,-9683.69043218831278615747559061085038036705870244834042656051,True,9683.690432188312786157475591,True,True,False,False
0x60344f129c98185096c985bad30923488d75c5361120f4b0e4af6dc9777530a1,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637818,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x043a2a1d8475fe7cfa80e83255992437fcdcd3c49ca194d07f59599e3476a833,900000,False,1135397830515510054163,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,101084,39446156953370608838782.0043656732574307419611942782017050294,-9712.16515924284680200603093942066254029490312083025907790970,True,9712.165159242846802006030939,True,True,False,False
0x60344f129c98185096c985bad30923488d75c5361120f4b0e4af6dc9777530a1,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637818,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xfd1600668278914520615a3494b10222eefa9ef0cdf749749968100d82b82e94,500000,False,464711088063182489337,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,101084,34978242578773111917889.0648925236364579709718745716074543069,-9867.14281398883174560252883990302071858778406114757191723870,True,9867.142813988831745602528840,True,True,False,False
0x60344f129c98185096c985bad30923488d75c5361120f4b0e4af6dc9777530a1,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637818,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x043a2a1d8475fe7cfa80e83255992437fcdcd3c49ca194d07f59599e3476a833,900000,False,419656792923180455819,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,101084,39445827898583090620816.1078916674332619212394176398260464908,-9893.61186840795026386867581981264556035572919564112794171727,True,9893.611868407950263868675820,True,True,False,False
0x60344f129c98185096c985bad30923488d75c5361120f4b0e4af6dc9777530a1,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637818,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5597884c5b1b96ae4ba27bc3450bfdac85cf3aa4d33d642c07ec9f91fe98f62b,880000,False,125702551858121283235,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,101084,34978280632257329579444.5620071907083061098124621612271145802,-9964.06268416115425092862456320968659502350067133931887318320,True,9964.062684161154250928624563,True,True,False,False
0x60344f129c98185096c985bad30923488d75c5361120f4b0e4af6dc9777530a1,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637818,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x043a2a1d8475fe7cfa80e83255992437fcdcd3c49ca194d07f59599e3476a833,900000,False,25399921793845986753,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,101084,19107965329662348959129.7310864680522017936992758428505340669,-9986.70715518076836439291673534859746408046167144338338002078,True,9986.707155180768364392916735,True,True,False,False
0x60344f129c98185096c985bad30923488d75c5361120f4b0e4af6dc9777530a1,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637818,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x043a2a1d8475fe7cfa80e83255992437fcdcd3c49ca194d07f59599e3476a833,900000,False,68362376105348099931,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,101084,30724835476828076244865.5854051468015552309572400707494940737,-9977.75012459972150491590120631102021227290224043945443211477,True,9977.750124599721504915901206,True,True,False,False
0x60344f129c98185096c985bad30923488d75c5361120f4b0e4af6dc9777530a1,0x1b27ff6e68a2fd6490543b17c996c109e64eb432,17637818,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x5597884c5b1b96ae4ba27bc3450bfdac85cf3aa4d33d642c07ec9f91fe98f62b,880000,False,44315020915324187798,0x852730c4ac8dedd808efa0c6768ca610e39929d2ebc5f2e0c8ffd6be54fff9d5,660000,False,13200,17536734,101084,26670908169749726559201.4834214095854769602389001181791132388,-9983.38450995621270237968757770031692424785592182476193021523,True,9983.384509956212702379687578,True,True,False,False
0xb0329572c25bb2fe07b437de01b2574e082c2679b9d4802a6d425415010c78c8,0x8bada99332848483995ef9c61f4bffced1bafeed,10837483,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x217de0314eefa8ea5c334ff3587c28971e6b20030817d1733cb88a324ad9d7bd,999911,False,3127718,0x1ef2aff71c28d55d990ab254570de5cdd7e7b59d36a574ff0da2db3d79514012,999780,False,18000,10744255,93228,11763779.2933470588907404398630275015667466839346579803467624,-7341.23029512389455745534513051431157726590543218733951494785,True,7341.230295123894557455345131,False,False,False,False
0xb376f14f1e4f2de3083e1c9f82d9353cffba2a68451e627efcd53866ba6f1c3f,0x8bada99332848483995ef9c61f4bffced1bafeed,10837760,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x217de0314eefa8ea5c334ff3587c28971e6b20030817d1733cb88a324ad9d7bd,999911,False,3096435,0x1ef2aff71c28d55d990ab254570de5cdd7e7b59d36a574ff0da2db3d79514012,999780,False,18000,10744255,93505,11646141.6088085108713609849397413864691407327896109077771676,-7341.23531723328502313085814099198473828458694268886708613224,True,7341.235317233285023130858141,False,False,False,False
0xed2d6702aee456ef8313471ecdb57c2b3f76ce481d8f7d3cd56fc0a26b5c6408,0x8bada99332848483995ef9c61f4bffced1bafeed,10847788,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x217de0314eefa8ea5c334ff3587c28971e6b20030817d1733cb88a324ad9d7bd,999911,False,10642781274620327490,0x1ef2aff71c28d55d990ab254570de5cdd7e7b59d36a574ff0da2db3d79514012,999780,False,18000,10744255,103533,17326733550737483168.1969763416064361721251550640926007335131,-3857.59511828625340132357651180055236201775417532834316380062,True,3857.595118286253401323576512,False,False,False,False
0x70600139f6ba0a84d441bad66049aa902930c5fdb73f017e8b7a9c0a2a94e6d6,0x8bada99332848483995ef9c61f4bffced1bafeed,10850195,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x217de0314eefa8ea5c334ff3587c28971e6b20030817d1733cb88a324ad9d7bd,999911,False,311516372,0x1ef2aff71c28d55d990ab254570de5cdd7e7b59d36a574ff0da2db3d79514012,999780,False,18000,10744255,105940,1158729014.91499222514487344716141210198153170548107127933274,-7311.56838233783453703571146720617013108421127531981749002589,True,7311.568382337834537035711467,False,False,False,False
0x789e92053986dec35d14afd304b15b26b43e2af3e47cc5f328b87b505c0c52bf,0x8bada99332848483995ef9c61f4bffced1bafeed,10851913,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x217de0314eefa8ea5c334ff3587c28971e6b20030817d1733cb88a324ad9d7bd,999911,False,32254211,0x1ef2aff71c28d55d990ab254570de5cdd7e7b59d36a574ff0da2db3d79514012,999780,False,18000,10744255,107658,119996903.198773877657972071911071227780648224512645147401392,-7312.07971704310016633393014774226337785531957308383164147437,True,7312.079717043100166333930148,False,False,False,False
0x3926456d0f9803f2e4ce665696fb1747aaae127a8cec1dc62031659e20e4b547,0x8bada99332848483995ef9c61f4bffced1bafeed,10852633,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x217de0314eefa8ea5c334ff3587c28971e6b20030817d1733cb88a324ad9d7bd,999911,False,24495964034981684837,0x1ef2aff71c28d55d990ab254570de5cdd7e7b59d36a574ff0da2db3d79514012,999780,False,18000,10744255,108378,40427248189541254641.2654305304605296343865025393689849006636,-3940.72930214455660975430936268663398907371605227133134894061,True,3940.729302144556609754309363,False,False,False,False
0x4c787e69542bed73689314890f9484a998d7d2736b205b27266d7ee35aee7c69,0x8bada99332848483995ef9c61f4bffced1bafeed,10852972,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x217de0314eefa8ea5c334ff3587c28971e6b20030817d1733cb88a324ad9d7bd,999911,False,3723943,0x1ef2aff71c28d55d990ab254570de5cdd7e7b59d36a574ff0da2db3d79514012,999780,False,18000,10744255,108717,13501864.3383866590415925620804010480878138601809397197571006,-7241.90459430658534633147077629488497082988054775930582145962,True,7241.904594306585346331470776,False,False,False,False
0x5b9823cd1bbc233899a1c647e527e342c5b5815c3b222c3faccaee81ea67c85e,0x8bada99332848483995ef9c61f4bffced1bafeed,14880319,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xc253617b210edae8c04860dc14429c6bae8a25d95e3d0f83c674eaafe6110de6,870000,False,847987,0xd273dd83e1882d7875ad5a8d1166d33a234122fc4fcd4c05252a498ce1b9beb7,660600,False,13212,10858577,4021742,2197891.44001519712270887302050150786524703036298628424388013,-6141.81581236725381601781406168604618594525122945260855792977,True,6141.815812367253816017814062,True,True,True,True
0x46be15fb98976c51d71315436bf0c14c1599350367cac6dfce59422472dc3d7b,0x8bada99332848483995ef9c61f4bffced1bafeed,17218012,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0xd273dd83e1882d7875ad5a8d1166d33a234122fc4fcd4c05252a498ce1b9beb7,660600,False,69181,0x017153bb0cb3f9cc28fd21cd4f2df81c665aceffe9a735e42a5b345c70d23c45,890000,False,17800,10903702,6314310,116802.483934219335278687131098921549183939105645214913512319,-4077.09513789439085122194056896393633654064851532899253714329,True,4077.095137894390851221940569,False,False,False,False
0xe110a71337e17b39e0ceaf50d8f6c5cf1b79690e68d0aca501c34b5e7bf32406,0x5f10a1c971b69e47e059e1dc91901b59b3fb49c3,12839050,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x335aee5297eda88f75af358a1cce266507d736f80c0efab7c73ed4d7347736d8,910000,False,3657,0xd7ada31b9746cb0b765c14ab756e4fea8f3ff800ed6b2ed2d549180398e75fb7,900000,False,18000,997374,11841676,4121.51493814856805736348251061110335142726134063737766881039,-1127.04902231225082844440287335446796267871184194642340047716,True,1127.049022312250828444402873,True,True,True,True
